stock,fri_atr_ratio,fri_vol_ratio,fri_amt_ratio,fri_change,mon_atr_ratio,mon_vol_ratio,mon_amt_ratio,mon_change,has_fri_signal,is_mon_breakout,prepos_signal
002187.SZ,0.578,0.433,0.385,1.27,0.882,0.566,0.49,-3.9,False,False,False
002859.SZ,0.53,0.634,0.682,-0.96,1.233,0.983,1.057,0.5,False,False,False
000078.SZ,0.371,0.313,0.284,0.57,0.971,0.633,0.552,-4.55,False,False,False
300743.SZ,1.226,1.311,1.287,1.09,2.407,1.891,1.809,-5.04,True,False,False
300358.SZ,0.728,0.666,0.662,1.6,1.813,1.226,1.178,-4.64,False,False,False
002574.SZ,0.483,0.298,0.282,0.48,1.195,0.596,0.563,-0.8,False,False,False
000417.SZ,0.38,0.401,0.376,0.9,0.987,0.694,0.632,-3.81,False,False,False
300737.SZ,0.614,0.657,0.689,-2.72,1.274,1.094,1.185,4.27,False,False,False
002500.SZ,0.715,0.632,0.627,0.5,0.959,1.107,1.097,-0.5,False,False,False
002476.SZ,0.753,0.934,0.949,1.2,1.825,2.787,2.894,1.78,False,False,False
000561.SZ,0.44,0.468,0.446,-0.18,2.065,2.204,2.193,6.6,False,True,False
300641.SZ,0.499,0.558,0.543,-0.6,1.016,0.778,0.738,-3.05,False,False,False
002402.SZ,0.467,0.686,0.66,-0.6,0.998,1.139,1.071,-3.19,False,False,False
002019.SZ,1.773,4.334,4.491,1.83,2.563,4.274,4.558,2.62,True,False,False
001395.SZ,0.42,0.528,0.531,-0.49,1.728,1.202,1.176,-3.42,False,False,False
300635.SZ,0.537,0.512,0.499,-0.28,0.969,0.815,0.775,-3.32,False,False,False
000838.SZ,0.547,0.63,0.616,0.0,1.238,0.847,0.801,-4.18,False,False,False
002085.SZ,0.807,1.009,1.03,-0.67,1.758,1.751,1.789,0.67,False,False,False
001309.SZ,0.768,0.851,0.822,-0.21,0.838,0.931,0.88,-3.67,False,False,False
000589.SZ,0.893,0.927,0.938,0.97,1.395,1.144,1.155,-0.38,False,False,False
301029.SZ,0.603,0.93,0.967,-1.42,0.764,1.132,1.146,-3.37,False,False,False
301446.SZ,2.111,2.224,2.252,5.99,0.878,1.529,1.468,-4.93,True,False,False
300750.SZ,0.677,0.775,0.755,-1.15,0.807,0.863,0.83,-0.52,False,False,False
002567.SZ,0.717,0.553,0.545,0.93,0.964,0.64,0.63,-0.92,False,False,False
000404.SZ,0.639,0.946,0.964,0.28,1.47,1.696,1.727,-0.69,False,False,False
300724.SZ,0.538,0.546,0.506,1.81,0.652,0.598,0.539,-3.55,False,False,False
002513.SZ,0.541,0.503,0.504,-0.67,1.047,0.704,0.692,-2.82,False,False,False
002108.SZ,0.673,0.997,1.018,1.18,1.238,1.045,1.056,-1.17,False,False,False
001218.SZ,0.614,0.695,0.709,-0.8,1.109,1.225,1.229,-2.21,False,False,False
000498.SZ,0.905,0.997,1.004,0.96,1.106,1.499,1.512,0.0,False,False,False
301138.SZ,0.457,0.645,0.641,-1.1,1.07,0.694,0.673,-3.97,False,False,False
000929.SZ,1.001,0.661,0.687,2.4,1.598,1.299,1.363,-2.16,False,False,False
002194.SZ,0.577,0.733,0.71,-0.08,1.188,1.035,0.984,-2.81,False,False,False
301557.SZ,0.55,0.795,0.752,-1.71,0.612,0.789,0.73,-2.48,False,False,False
002096.SZ,0.722,0.703,0.718,0.56,1.267,1.502,1.556,1.6,False,False,False
301421.SZ,0.637,0.728,0.711,-0.89,1.014,0.967,0.928,-3.22,False,False,False
002948.SZ,0.656,0.474,0.486,0.19,1.225,0.661,0.683,1.7,False,False,False
002465.SZ,0.543,0.555,0.548,0.68,1.728,1.973,2.026,6.06,False,False,False
000572.SZ,0.579,0.65,0.634,0.58,0.895,0.94,0.893,-2.9,False,False,False
300652.SZ,0.546,0.719,0.688,-0.1,1.738,1.307,1.206,-4.33,False,False,False
300249.SZ,0.676,1.535,1.625,-2.78,3.679,3.443,3.907,10.81,False,True,False
000506.SZ,0.567,0.551,0.516,2.01,1.661,1.545,1.519,10.0,False,False,False
001386.SZ,0.328,0.392,0.37,-0.75,0.553,0.421,0.39,-2.32,False,False,False
300626.SZ,0.78,0.678,0.66,2.32,0.901,0.783,0.752,-1.67,False,False,False
002689.SZ,0.472,0.577,0.592,-1.21,1.062,1.015,1.007,-4.89,False,False,False
002292.SZ,0.204,0.454,0.431,0.22,0.665,0.765,0.703,-3.92,False,False,False
003009.SZ,0.535,0.774,0.753,0.15,2.104,2.662,2.787,10.0,False,True,False
300993.SZ,0.348,0.738,0.692,-0.21,1.748,1.504,1.368,-4.21,False,False,False
002615.SZ,1.16,0.768,0.772,-2.51,1.272,1.161,1.201,4.92,False,False,False
000702.SZ,0.591,0.673,0.685,0.28,1.464,1.36,1.359,-3.07,False,False,False
300039.SZ,0.586,0.741,0.746,0.31,1.066,0.847,0.839,-2.14,False,False,False
300422.SZ,0.957,1.573,1.624,0.0,1.82,1.371,1.383,-3.61,False,False,False
002661.SZ,0.735,0.682,0.683,0.11,1.695,1.366,1.341,-2.42,False,False,False
000776.SZ,0.55,0.696,0.661,0.14,1.177,1.002,0.935,-0.82,False,False,False
300456.SZ,0.747,1.199,1.208,-5.53,0.65,0.752,0.749,-1.49,False,False,False
000600.SZ,2.388,1.945,2.111,5.2,1.194,1.867,2.051,0.0,True,False,False
300520.SZ,0.807,0.831,0.832,2.48,0.582,0.855,0.806,-5.48,False,False,False
300891.SZ,1.85,1.778,1.911,2.4,1.243,1.209,1.265,-2.06,True,False,False
002717.SZ,1.337,2.309,2.591,-1.06,1.265,1.502,1.597,-4.84,True,False,False
300554.SZ,0.675,0.798,0.822,-0.97,1.239,0.959,0.959,-4.1,False,False,False
002378.SZ,0.626,0.433,0.67,10.0,0.74,1.589,2.691,8.23,False,False,False
002763.SZ,0.766,0.614,0.615,-0.12,1.742,0.925,0.909,-2.58,False,False,False
301348.SZ,0.621,0.85,0.795,-3.16,0.917,0.729,0.659,-5.47,False,False,False
300879.SZ,0.486,0.582,0.548,0.52,1.667,1.652,1.502,-4.51,False,False,False
002390.SZ,0.409,0.622,0.622,0.3,1.11,0.951,0.937,-1.78,False,False,False
300287.SZ,1.051,0.879,0.859,0.99,1.944,1.505,1.421,-4.31,False,False,False
301068.SZ,1.22,1.436,1.541,1.6,1.643,1.235,1.296,-2.81,True,False,False
002058.SZ,1.285,1.309,1.408,4.95,1.094,1.544,1.63,-4.91,True,False,False
002443.SZ,1.112,1.362,1.468,3.6,1.385,1.583,1.748,1.43,False,False,False
000554.SZ,0.792,0.961,1.038,2.99,0.549,0.55,0.66,10.04,False,False,False
300674.SZ,2.294,2.685,2.756,5.55,1.258,1.943,1.942,-4.63,True,False,False
002437.SZ,0.672,0.578,0.576,0.29,1.392,0.788,0.765,-3.45,False,False,False
000520.SZ,0.547,0.82,0.842,0.87,1.839,4.002,4.216,1.94,False,False,False
002986.SZ,0.959,0.864,0.955,1.7,1.208,2.831,3.129,-1.11,False,False,False
301080.SZ,0.499,0.968,0.846,-0.68,1.32,1.668,1.388,-6.27,False,False,False
300600.SZ,0.838,0.834,0.85,1.16,2.075,2.065,2.114,-1.28,False,False,False
300776.SZ,1.221,1.061,1.171,4.48,0.743,0.852,0.925,-3.67,True,False,False
002541.SZ,0.953,1.596,1.721,-4.79,1.583,1.522,1.67,3.69,False,False,False
000422.SZ,0.909,1.081,1.178,1.91,1.194,1.569,1.708,-0.17,False,False,False
301182.SZ,0.721,0.757,0.783,-1.05,0.8,0.563,0.574,-3.51,False,False,False
002884.SZ,0.878,0.863,0.874,-0.55,1.138,1.277,1.289,-0.33,False,False,False
000039.SZ,0.774,1.116,1.345,-0.15,1.475,1.247,1.57,1.41,False,False,False
300319.SZ,0.531,1.086,1.142,-1.96,1.877,2.189,2.35,2.15,False,False,False
300702.SZ,0.543,0.814,0.803,0.72,0.763,0.886,0.87,-1.76,False,False,False
002535.SZ,0.644,0.733,0.724,0.51,1.859,1.567,1.524,-3.04,False,False,False
000993.SZ,3.307,2.432,2.656,9.98,1.776,3.948,4.439,-2.98,True,False,False
300385.SZ,0.541,0.489,0.543,1.52,0.658,0.633,0.686,-3.83,False,False,False
301505.SZ,1.57,1.008,0.981,3.61,1.794,1.458,1.453,0.15,True,False,False
002818.SZ,0.615,0.672,0.667,-0.68,0.976,0.826,0.811,-0.95,False,False,False
301571.SZ,1.139,1.356,1.391,2.46,1.589,3.222,3.455,5.71,False,False,False
000626.SZ,2.235,1.636,1.614,1.98,2.844,1.604,1.565,-2.2,True,False,False
301386.SZ,0.522,0.736,0.752,-0.46,1.158,0.831,0.834,-3.45,False,False,False
300506.SZ,1.114,0.954,1.046,4.32,1.215,1.351,1.436,-5.22,False,False,False
002731.SZ,0.893,0.965,0.707,-2.61,0.51,0.357,0.247,-5.03,False,False,False
000652.SZ,0.309,0.413,0.388,0.72,1.01,0.702,0.659,-0.71,False,False,False
300572.SZ,1.389,0.956,0.952,2.37,0.893,0.852,0.836,-2.6,True,False,False
300169.SZ,0.387,0.526,0.521,-0.29,1.514,0.918,0.869,-5.35,False,False,False
002745.SZ,0.546,0.759,0.698,-1.19,0.615,0.731,0.666,-1.43,False,False,False
300181.SZ,0.457,0.449,0.434,-0.3,0.987,0.687,0.656,-1.91,False,False,False
300929.SZ,0.875,0.815,0.844,-0.08,2.032,1.255,1.263,-3.88,False,False,False
300083.SZ,0.355,0.626,0.615,-0.88,0.976,1.037,0.994,-3.1,False,False,False
300498.SZ,1.357,1.506,1.533,2.24,1.597,1.345,1.38,-0.5,True,False,False
301603.SZ,0.908,0.867,0.872,1.32,1.197,1.012,1.014,-2.52,False,False,False
301218.SZ,0.461,0.519,0.506,-0.47,0.548,0.474,0.464,-1.47,False,False,False
002633.SZ,3.363,2.671,3.003,10.01,2.968,5.733,6.322,-5.99,True,False,False
002228.SZ,0.808,0.617,0.616,1.12,1.683,0.95,0.921,-3.98,False,False,False
300404.SZ,0.655,0.562,0.549,1.16,1.566,0.934,0.89,-4.1,False,False,False
002647.SZ,1.375,1.365,1.425,-2.78,1.259,1.033,1.074,-0.39,True,False,False
000750.SZ,0.749,0.75,0.74,0.72,1.062,1.125,1.099,-1.19,False,False,False
300470.SZ,0.942,1.16,1.204,0.03,1.988,2.706,2.85,0.85,False,False,False
300192.SZ,2.192,1.898,1.883,5.56,0.991,1.526,1.471,-5.41,True,False,False
300589.SZ,0.718,0.921,0.967,-0.48,1.16,1.508,1.58,-1.74,False,False,False
301309.SZ,0.644,0.753,0.765,-0.83,2.167,1.883,1.869,-3.13,False,False,False
300838.SZ,0.668,0.893,0.912,-0.41,1.77,1.142,1.136,-3.09,False,False,False
000635.SZ,2.357,3.51,3.429,-5.86,2.248,3.623,3.573,0.3,True,False,False
301395.SZ,2.205,1.719,1.947,4.97,0.862,1.432,1.607,-1.41,True,False,False
300515.SZ,0.66,0.968,0.973,-0.91,1.433,1.071,1.055,-3.27,False,False,False
002722.SZ,0.75,0.86,0.874,0.8,1.596,1.185,1.187,-2.68,False,False,False
002339.SZ,0.842,0.674,0.665,-1.79,0.701,0.473,0.46,-4.72,False,False,False
300561.SZ,0.486,0.661,0.529,0.98,0.665,0.762,0.583,-3.4,False,False,False
002756.SZ,1.924,1.659,1.958,10.0,0.869,1.677,2.103,0.97,True,False,False
002620.SZ,1.0,2.422,2.708,5.05,0.864,1.993,2.149,-4.95,False,False,False
000737.SZ,0.798,0.775,0.782,3.87,1.339,1.208,1.234,3.61,False,False,False
301297.SZ,0.545,0.644,0.645,-1.84,1.014,0.689,0.673,-3.52,False,False,False
300417.SZ,0.807,0.766,0.801,-1.42,1.888,1.015,1.033,-3.85,False,False,False
002654.SZ,0.559,0.56,0.564,-0.46,0.934,0.832,0.815,-3.99,False,False,False
300463.SZ,0.435,0.268,0.248,0.6,1.102,0.531,0.482,-2.96,False,False,False
300078.SZ,0.621,0.553,0.546,0.41,1.884,1.403,1.299,-7.14,False,False,False
000547.SZ,0.652,1.014,1.069,0.03,0.981,1.056,1.131,4.03,False,False,False
300667.SZ,0.538,0.686,0.696,-0.7,0.627,0.831,0.82,-2.83,False,False,False
