time,price,band_gain_pct,true_gain_pct,flow_1min,volume_1min,price_change_1min,flow_5min,volume_5min,price_change_5min,flow_15min,volume_15min,price_change_15min
09:30:00,11.77,0.0,2.526132404181177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
09:30:03,11.79,0.1699235344095121,2.700348432055738,10681740.0,9060.0,0.1699235344095121,10681740.0,9060.0,0.1699235344095121,10681740.0,9060.0,0.1699235344095121
09:30:06,11.84,0.5947323704333074,3.1358885017421554,17088364.0,14471.0,0.5947323704333074,17088364.0,14471.0,0.5947323704333074,17088364.0,14471.0,0.5947323704333074
09:30:09,11.85,0.6796941376380635,3.2229965156794353,20829409.0,17628.0,0.6796941376380635,20829409.0,17628.0,0.6796941376380635,20829409.0,17628.0,0.6796941376380635
09:30:12,11.89,1.0195412064571028,3.5714285714285725,23559353.0,19924.0,1.0195412064571028,23559353.0,19924.0,1.0195412064571028,23559353.0,19924.0,1.0195412064571028
09:30:15,11.91,1.1894647408666148,3.7456445993031338,26226002.0,22163.0,1.1894647408666148,26226002.0,22163.0,1.1894647408666148,26226002.0,22163.0,1.1894647408666148
09:30:18,11.93,1.359388275276127,3.9198606271776937,28731302.0,24263.0,1.359388275276127,28731302.0,24263.0,1.359388275276127,28731302.0,24263.0,1.359388275276127
09:30:21,11.94,1.444350042480883,4.006968641114975,35021294.0,29531.0,1.444350042480883,35021294.0,29531.0,1.444350042480883,35021294.0,29531.0,1.444350042480883
09:30:24,11.95,1.529311809685639,4.0940766550522545,40249419.0,33906.0,1.529311809685639,40249419.0,33906.0,1.529311809685639,40249419.0,33906.0,1.529311809685639
09:30:27,11.96,1.6142735768904102,4.181184668989551,42086475.0,35442.0,1.6142735768904102,42086475.0,35442.0,1.6142735768904102,42086475.0,35442.0,1.6142735768904102
09:30:30,11.94,1.444350042480883,4.006968641114975,39753399.0,37396.0,1.444350042480883,39753399.0,37396.0,1.444350042480883,39753399.0,37396.0,1.444350042480883
09:30:33,11.95,1.529311809685639,4.0940766550522545,44519059.0,41384.0,1.529311809685639,44519059.0,41384.0,1.529311809685639,44519059.0,41384.0,1.529311809685639
09:30:36,11.95,1.529311809685639,4.0940766550522545,44519059.0,42724.0,1.529311809685639,44519059.0,42724.0,1.529311809685639,44519059.0,42724.0,1.529311809685639
09:30:39,11.94,1.444350042480883,4.006968641114975,41565103.0,45198.0,1.444350042480883,41565103.0,45198.0,1.444350042480883,41565103.0,45198.0,1.444350042480883
09:30:42,11.94,1.444350042480883,4.006968641114975,41565103.0,46902.0,1.444350042480883,41565103.0,46902.0,1.444350042480883,41565103.0,46902.0,1.444350042480883
09:30:45,11.93,1.359388275276127,3.9198606271776937,37629396.0,50201.0,1.359388275276127,37629396.0,50201.0,1.359388275276127,37629396.0,50201.0,1.359388275276127
09:30:48,11.92,1.274426508071371,3.8327526132404137,36294356.0,51321.0,1.274426508071371,36294356.0,51321.0,1.274426508071371,36294356.0,51321.0,1.274426508071371
09:30:51,11.9,1.1045029736618588,3.658536585365853,32518486.0,54494.0,1.1045029736618588,32518486.0,54494.0,1.1045029736618588,32518486.0,54494.0,1.1045029736618588
09:30:54,11.89,1.0195412064571028,3.5714285714285725,30473406.0,56214.0,1.0195412064571028,30473406.0,56214.0,1.0195412064571028,30473406.0,56214.0,1.0195412064571028
09:30:57,11.88,0.9345794392523468,3.4843205574912925,29431530.0,57091.0,0.9345794392523468,29431530.0,57091.0,0.9345794392523468,29431530.0,57091.0,0.9345794392523468
09:31:00,11.86,0.7646559048428195,3.310104529616716,28109140.0,58206.0,0.7646559048428195,28109140.0,58206.0,0.7646559048428195,28109140.0,58206.0,0.7646559048428195
09:31:03,11.87,0.8496176720475757,3.3972125435539966,28436752.0,58482.0,0.6785411365564045,28436752.0,58482.0,0.8496176720475757,28436752.0,58482.0,0.8496176720475757
09:31:06,11.87,0.8496176720475757,3.3972125435539966,17755012.0,53798.0,0.25337837837837296,28436752.0,62858.0,0.8496176720475757,28436752.0,62858.0,0.8496176720475757
09:31:09,11.88,0.9345794392523468,3.4843205574912925,13125636.0,49883.0,0.2531645569620349,30214000.0,64354.0,0.9345794392523468,30214000.0,64354.0,0.9345794392523468
09:31:12,11.9,1.1045029736618588,3.658536585365853,13624561.0,50289.0,0.08410428931875347,34453970.0,67917.0,1.1045029736618588,34453970.0,67917.0,1.1045029736618588
09:31:15,11.92,1.274426508071371,3.8327526132404137,14509953.0,51026.0,0.0839630562552459,38069306.0,70950.0,1.274426508071371,38069306.0,70950.0,1.274426508071371
