日期,股票代码,竞价价格,昨收价格,成交量,成交额,时间戳
2026-02-13,605011.SH,20.37,20.45,388,791800,2026-02-13T09:31:06.900298
2026-02-13,301103.SZ,21.33,21.34,474,1014500,2026-02-13T09:31:06.920532
2026-02-13,600221.SH,1.68,1.68,68565,11576500,2026-02-13T09:31:06.891237
2026-02-13,688116.SH,46.88,47.15,1780,8353700,2026-02-13T09:31:06.901830
2026-02-13,300194.SZ,4.41,4.4,4357,1922500,2026-02-13T09:31:06.914830
2026-02-13,000818.SZ,24.39,24.31,33225,80301500,2026-02-13T09:31:06.907282
2026-02-13,002262.SZ,23.71,23.75,771,1833200,2026-02-13T09:31:06.910313
2026-02-13,600746.SH,7.69,7.75,2118,1631800,2026-02-13T09:31:06.894273
2026-02-13,300327.SZ,30.63,31.09,14159,43590800,2026-02-13T09:31:06.916970
2026-02-13,002184.SZ,13.13,13.16,768,1005700,2026-02-13T09:31:06.910313
2026-02-13,600510.SH,9.36,9.36,1495,1401700,2026-02-13T09:31:06.892754
2026-02-13,603557.SH,3.17,3.17,3571,1133300,2026-02-13T09:31:06.898793
2026-02-13,300446.SZ,23.35,23.31,2173,5073500,2026-02-13T09:31:06.917482
2026-02-13,601066.SH,24.22,24.14,1606,3883300,2026-02-13T09:31:06.895780
2026-02-13,301377.SZ,179.69,182.66,877,15785400,2026-02-13T09:31:06.921807
2026-02-13,300910.SZ,57.32,58.08,486,2799000,2026-02-13T09:31:06.919015
2026-02-13,601107.SH,6.47,6.47,3708,2397100,2026-02-13T09:31:06.895780
2026-02-13,002062.SZ,10.05,9.95,6184,6169300,2026-02-13T09:31:06.908805
2026-02-13,000501.SZ,9.68,9.63,2900,2802200,2026-02-13T09:31:06.906279
2026-02-13,600283.SH,9.28,9.29,503,467100,2026-02-13T09:31:06.891237
2026-02-13,300909.SZ,44.98,45.05,201,903900,2026-02-13T09:31:06.919015
2026-02-13,300268.SZ,13.42,13.5,98,131400,2026-02-13T09:31:06.916335
2026-02-13,688485.SH,25.6,26,475,1223400,2026-02-13T09:31:06.903348
2026-02-13,002877.SZ,9.55,9.51,1601,1525000,2026-02-13T09:31:06.913325
2026-02-13,301277.SZ,12.5,12.49,410,512000,2026-02-13T09:31:06.921807
2026-02-13,000680.SZ,12.97,13.27,6719,8786300,2026-02-13T09:31:06.907282
2026-02-13,688230.SH,71.2,71.56,362,2571500,2026-02-13T09:31:06.901830
2026-02-13,600483.SH,9.22,9.25,3919,3617200,2026-02-13T09:31:06.892754
2026-02-13,301270.SZ,42.5,41.95,2901,12197400,2026-02-13T09:31:06.921807
2026-02-13,000898.SZ,2.52,2.54,29630,7499500,2026-02-13T09:31:06.907282
2026-02-13,301011.SZ,26.54,26.62,886,2355300,2026-02-13T09:31:06.920532
2026-02-13,603712.SH,19.46,19.45,1181,2295600,2026-02-13T09:31:06.898793
2026-02-13,000990.SZ,8.6,8.69,6811,5865200,2026-02-13T09:31:06.908805
2026-02-13,603197.SH,36.29,36.31,379,1374400,2026-02-13T09:31:06.897285
2026-02-13,601606.SH,44.65,44.38,2207,9832400,2026-02-13T09:31:06.895780
2026-02-13,301598.SZ,66.45,66.32,121,803700,2026-02-13T09:31:06.923334
2026-02-13,301371.SZ,25.15,25.17,557,1401300,2026-02-13T09:31:06.921807
2026-02-13,603676.SH,11.25,11.26,283,318400,2026-02-13T09:31:06.898793
2026-02-13,000779.SZ,9.73,9.69,11309,10997700,2026-02-13T09:31:06.907282
2026-02-13,002374.SZ,3.7,3.63,19745,7265700,2026-02-13T09:31:06.910313
2026-02-13,000951.SZ,20.99,21.65,13547,28708300,2026-02-13T09:31:06.908805
2026-02-13,688213.SH,97.31,98.55,1710,16672600,2026-02-13T09:31:06.901830
2026-02-13,600736.SH,7.01,7.02,6278,4388200,2026-02-13T09:31:06.894273
2026-02-13,603158.SH,10.97,10.97,4329,4736200,2026-02-13T09:31:06.897285
2026-02-13,600007.SH,20.83,20.86,439,915900,2026-02-13T09:31:06.889729
2026-02-13,603172.SH,25.2,24.56,3302,8163100,2026-02-13T09:31:06.897285
2026-02-13,688302.SH,45.41,45.41,129,584900,2026-02-13T09:31:06.901830
2026-02-13,601015.SH,4.56,4.55,70525,32439000,2026-02-13T09:31:06.895780
2026-02-13,603188.SH,5.88,5.86,13081,7671900,2026-02-13T09:31:06.897285
2026-02-13,603112.SH,17.72,17.79,876,1554200,2026-02-13T09:31:06.897285
2026-02-13,000959.SZ,5.49,5.56,7914,4369200,2026-02-13T09:31:06.908805
2026-02-13,603215.SH,20.32,20.34,1010,2036000,2026-02-13T09:31:06.897285
2026-02-13,600589.SH,14.95,13.86,1254412,1912673000,2026-02-13T09:31:06.892754
2026-02-13,300306.SZ,14.1,14.02,1228,1722000,2026-02-13T09:31:06.916970
2026-02-13,603766.SH,15.61,15.8,2462,3880200,2026-02-13T09:31:06.898793
2026-02-13,603358.SH,49.86,49.78,904,4505300,2026-02-13T09:31:06.897285
2026-02-13,301292.SZ,58.93,58.22,5346,31188100,2026-02-13T09:31:06.921807
2026-02-13,600375.SH,5.97,5.94,4127,2459900,2026-02-13T09:31:06.892754
2026-02-13,002977.SZ,31.59,31.44,1927,6055600,2026-02-13T09:31:06.913325
2026-02-13,300843.SZ,58.24,59.05,3184,18477200,2026-02-13T09:31:06.919015
2026-02-13,603137.SH,14.57,14.54,796,1158800,2026-02-13T09:31:06.897285
2026-02-13,688683.SH,38,38.23,93,355400,2026-02-13T09:31:06.904884
2026-02-13,002763.SZ,8.11,8.09,1153,934000,2026-02-13T09:31:06.913325
2026-02-13,002370.SZ,7.07,7.05,1357,957800,2026-02-13T09:31:06.910313
2026-02-13,001308.SZ,22.04,22.09,432,952100,2026-02-13T09:31:06.908805
2026-02-13,600623.SH,9.290000000000001,9.37,9829,9140200,2026-02-13T09:31:06.892754
2026-02-13,688046.SH,17.31,17.43,1095,1903000,2026-02-13T09:31:06.901830
2026-02-13,603871.SH,14.06,14.21,823,1165100,2026-02-13T09:31:06.898793
2026-02-13,000636.SZ,22.07,22.53,26320,58345400,2026-02-13T09:31:06.907282
2026-02-13,301019.SZ,23.55,23.6,360,847000,2026-02-13T09:31:06.920532
2026-02-13,600895.SH,40.24,40.32,3475,13975600,2026-02-13T09:31:06.894273
2026-02-13,000672.SZ,15.48,15.58,15463,23851700,2026-02-13T09:31:06.907282
2026-02-13,300928.SZ,33.6,33.53,193,648500,2026-02-13T09:31:06.919015
2026-02-13,002946.SZ,19.05,18.66,3415,6460200,2026-02-13T09:31:06.913325
2026-02-13,688311.SH,45.07,45.21,556,2504000,2026-02-13T09:31:06.901830
2026-02-13,001335.SZ,52.13,51.51,266,1382600,2026-02-13T09:31:06.908805
2026-02-13,300496.SZ,73.88,74.59,5839,43116300,2026-02-13T09:31:06.917482
2026-02-13,301081.SZ,14.22,14.16,6272,8886300,2026-02-13T09:31:06.920532
2026-02-13,002565.SZ,15.81,15.89,21153,33413700,2026-02-13T09:31:06.911820
2026-02-13,600545.SH,3.13,3.28,136958,43720900,2026-02-13T09:31:06.892754
2026-02-13,301282.SZ,28.62,28.6,715,2037900,2026-02-13T09:31:06.921807
2026-02-13,300618.SZ,46.38,47.14,8180,37802300,2026-02-13T09:31:06.917482
2026-02-13,300378.SZ,49.67,49.82,4453,22057700,2026-02-13T09:31:06.916970
2026-02-13,300999.SZ,29.63,29.65,2535,7529900,2026-02-13T09:31:06.920532
2026-02-13,002475.SZ,49.66,50.43,57948,287778600,2026-02-13T09:31:06.911820
2026-02-13,688186.SH,22.32,22.46,705,1579300,2026-02-13T09:31:06.901830
2026-02-13,688023.SH,62.23,60.99,2595,15954400,2026-02-13T09:31:06.900298
2026-02-13,002625.SZ,47.03,47.14,5210,24559700,2026-02-13T09:31:06.911820
2026-02-13,600406.SH,26.2,26.5,23311,61285500,2026-02-13T09:31:06.892754
2026-02-13,300025.SZ,6.24,6.23,2857,1779200,2026-02-13T09:31:06.914830
2026-02-13,301004.SZ,61.04,61.67,372,2282700,2026-02-13T09:31:06.920532
2026-02-13,300680.SZ,50.12,50.16,1512,7584600,2026-02-13T09:31:06.919015
2026-02-13,600173.SH,8.48,8.47,2027,1717500,2026-02-13T09:31:06.891237
2026-02-13,300915.SZ,25.7,25.75,354,910600,2026-02-13T09:31:06.919015
2026-02-13,000970.SZ,14.32,14.45,9373,13432600,2026-02-13T09:31:06.908805
2026-02-13,300388.SZ,8.38,8.36,1292,1078900,2026-02-13T09:31:06.916970
2026-02-13,688396.SH,60.84,62.21,6799,41346400,2026-02-13T09:31:06.903348
2026-02-13,002497.SZ,26.68,27.35,13417,35816800,2026-02-13T09:31:06.911820
2026-02-13,000819.SZ,16.33,16.5,2575,4223000,2026-02-13T09:31:06.907282
2026-02-13,301139.SZ,19,19.03,1391,2638300,2026-02-13T09:31:06.920532
2026-02-13,600123.SH,6.12,6.19,12582,7742200,2026-02-13T09:31:06.891237
2026-02-13,002811.SZ,14.75,14.69,843,1240900,2026-02-13T09:31:06.913325
2026-02-13,002238.SZ,9.200000000000001,9.19,6427,5915600,2026-02-13T09:31:06.910313
2026-02-13,603213.SH,14.08,13.92,2072,2901100,2026-02-13T09:31:06.897285
2026-02-13,600598.SH,15.33,15.3,4901,7507400,2026-02-13T09:31:06.892754
2026-02-13,002401.SZ,16.57,16.53,378,624800,2026-02-13T09:31:06.911820
2026-02-13,002443.SZ,8.76,8.75,10101,8910400,2026-02-13T09:31:06.911820
2026-02-13,600505.SH,13.83,13.93,2739,3799300,2026-02-13T09:31:06.892754
2026-02-13,600828.SH,6.600000000000001,6.53,38189,25367600,2026-02-13T09:31:06.894273
2026-02-13,001325.SZ,50.8,51.09,228,1158400,2026-02-13T09:31:06.908805
2026-02-13,002852.SZ,11,10.96,1479,1627200,2026-02-13T09:31:06.913325
2026-02-13,603885.SH,14.21,14.38,2724,3899500,2026-02-13T09:31:06.898793
2026-02-13,600098.SH,7.02,7.06,8144,5742200,2026-02-13T09:31:06.891237
2026-02-13,300783.SZ,22.95,22.8,2916,6687000,2026-02-13T09:31:06.919015
2026-02-13,002413.SZ,13.94,13.77,34885,48457700,2026-02-13T09:31:06.911820
2026-02-13,600684.SH,4.93,4.86,8580,4209200,2026-02-13T09:31:06.892754
2026-02-13,688660.SH,14.1,13.96,5760,8085800,2026-02-13T09:31:06.903348
2026-02-13,600237.SH,9.71,9.74,6498,6291900,2026-02-13T09:31:06.891237
2026-02-13,002408.SZ,5.82,5.89,8182,4779500,2026-02-13T09:31:06.911820
2026-02-13,002491.SZ,10.23,10.29,157161,160575400,2026-02-13T09:31:06.911820
2026-02-13,603599.SH,14.8,14.94,4904,7283600,2026-02-13T09:31:06.898793
2026-02-13,002272.SZ,17.49,18.12,105251,185061400,2026-02-13T09:31:06.910313
2026-02-13,301198.SZ,14.78,14.72,1449,2144600,2026-02-13T09:31:06.921807
2026-02-13,300795.SZ,14.15,14.06,1723,2434600,2026-02-13T09:31:06.919015
2026-02-13,603866.SH,5.41,5.4,2638,1425300,2026-02-13T09:31:06.898793
2026-02-13,300719.SZ,17.5,17.41,1688,2954000,2026-02-13T09:31:06.919015
2026-02-13,603191.SH,23.86,24.21,22449,53611400,2026-02-13T09:31:06.897285
2026-02-13,603813.SH,30.86,32.48,4406,13614900,2026-02-13T09:31:06.898793
2026-02-13,002772.SZ,16.73,16.71,5179,8706300,2026-02-13T09:31:06.913325
2026-02-13,601880.SH,1.65,1.66,11216,1860700,2026-02-13T09:31:06.895780
2026-02-13,002301.SZ,7.82,7.78,6526,5104800,2026-02-13T09:31:06.910313
2026-02-13,600300.SH,3.7,3.68,16273,6013500,2026-02-13T09:31:06.891237
2026-02-13,002905.SZ,12.02,12.19,18031,21803800,2026-02-13T09:31:06.913325
2026-02-13,002705.SZ,14.08,14.16,1512,2134700,2026-02-13T09:31:06.913325
2026-02-13,002789.SZ,10.16,10.2,189,192400,2026-02-13T09:31:06.913325
2026-02-13,300595.SZ,15.61,15.63,1843,2883700,2026-02-13T09:31:06.917482
2026-02-13,688379.SH,51.81,52.8,1099,5712600,2026-02-13T09:31:06.903348
2026-02-13,002951.SZ,19.02,17.71,87091,166512500,2026-02-13T09:31:06.913325
2026-02-13,688588.SH,14.43,14.34,892,1278400,2026-02-13T09:31:06.903348
2026-02-13,301379.SZ,27.59,27.77,1254,3457000,2026-02-13T09:31:06.921807
2026-02-13,600885.SH,30.56,31.19,9476,28950200,2026-02-13T09:31:06.894273
2026-02-13,300091.SZ,3.07,3.1,44196,13511400,2026-02-13T09:31:06.914830
2026-02-13,603231.SH,18.81,18.7,1652,3102600,2026-02-13T09:31:06.897285
2026-02-13,002593.SZ,6,5.98,4391,2628500,2026-02-13T09:31:06.911820
2026-02-13,002410.SZ,14.31,14.33,20287,28928600,2026-02-13T09:31:06.911820
2026-02-13,301498.SZ,61.6,61.86,913,5655300,2026-02-13T09:31:06.923334
2026-02-13,300051.SZ,10.43,10.53,7666,8004300,2026-02-13T09:31:06.914830
2026-02-13,300429.SZ,14.94,15.07,6072,9092800,2026-02-13T09:31:06.917482
2026-02-13,603970.SH,13.49,13.54,805,1088400,2026-02-13T09:31:06.900298
2026-02-13,002984.SZ,20.76,20.99,3790,7892100,2026-02-13T09:31:06.914830
2026-02-13,300738.SZ,26.51,26.6,65382,170889000,2026-02-13T09:31:06.919015
2026-02-13,688663.SH,56.36,57,441,2495200,2026-02-13T09:31:06.903348
2026-02-13,002990.SZ,27.84,27.73,880,2448100,2026-02-13T09:31:06.914830
2026-02-13,688709.SH,46.8,46.8,1699,7916200,2026-02-13T09:31:06.904884
2026-02-13,301077.SZ,29.97,30,175,524400,2026-02-13T09:31:06.920532
2026-02-13,603333.SH,8.08,8.06,760,612700,2026-02-13T09:31:06.897285
2026-02-13,301357.SZ,130.99,129.67,456,5944900,2026-02-13T09:31:06.921807
2026-02-13,301189.SZ,42.03,42.03,152,638600,2026-02-13T09:31:06.921807
2026-02-13,603130.SH,48.87,48.86,202,991300,2026-02-13T09:31:06.897285
2026-02-13,300225.SZ,4.86,4.99,9165,4482300,2026-02-13T09:31:06.914830
2026-02-13,301066.SZ,18.61,18.41,3745,6971600,2026-02-13T09:31:06.920532
2026-02-13,002172.SZ,4.4,4.37,7224,3163100,2026-02-13T09:31:06.910313
2026-02-13,603041.SH,13.37,13.31,780,1037300,2026-02-13T09:31:06.895780
2026-02-13,000829.SZ,10.72,10.71,21193,22825100,2026-02-13T09:31:06.907282
2026-02-13,600530.SH,6.24,6.18,1181,732700,2026-02-13T09:31:06.892754
2026-02-13,603668.SH,15,14.97,3625,5405300,2026-02-13T09:31:06.898793
2026-02-13,000863.SZ,6.100000000000001,6.08,2058,1252000,2026-02-13T09:31:06.907282
2026-02-13,002006.SZ,20.32,20.44,2850,5792300,2026-02-13T09:31:06.908805
2026-02-13,603296.SH,87.81,89.56,3299,29149700,2026-02-13T09:31:06.897285
2026-02-13,002741.SZ,20.84,20.86,2895,6008500,2026-02-13T09:31:06.913325
2026-02-13,601998.SH,7.42,7.41,7753,5750700,2026-02-13T09:31:06.895780
2026-02-13,688041.SH,258.9,262.34,4411,114598300,2026-02-13T09:31:06.901830
2026-02-13,002514.SZ,5.22,5.25,8649,4518100,2026-02-13T09:31:06.911820
2026-02-13,300620.SZ,187.54,189.99,10369,194128200,2026-02-13T09:31:06.917482
2026-02-13,301630.SZ,181.02,182.6,207,3743200,2026-02-13T09:31:06.923334
2026-02-13,688630.SH,167.15,168.74,1408,23600600,2026-02-13T09:31:06.903348
2026-02-13,002254.SZ,13.32,13.5,10666,14289400,2026-02-13T09:31:06.910313
2026-02-13,300053.SZ,20.59,20.37,12448,25484700,2026-02-13T09:31:06.914830
2026-02-13,600305.SH,7.97,7.96,3794,3026100,2026-02-13T09:31:06.891237
2026-02-13,002887.SZ,11.08,11.24,2336,2599400,2026-02-13T09:31:06.913325
2026-02-13,300308.SZ,518.5600000000001,527.46,11157,580954900,2026-02-13T09:31:06.916970
2026-02-13,600787.SH,5.81,5.81,3533,2047600,2026-02-13T09:31:06.894273
2026-02-13,000090.SZ,3.95,3.96,6037,2387000,2026-02-13T09:31:06.905405
2026-02-13,300805.SZ,13.72,13.6,7518,10336800,2026-02-13T09:31:06.919015
2026-02-13,601992.SH,2.04,2.05,28195,5780900,2026-02-13T09:31:06.895780
2026-02-13,002925.SZ,21.97,21.91,4209,9183200,2026-02-13T09:31:06.913325
2026-02-13,300963.SZ,19.63,19.64,1635,3204600,2026-02-13T09:31:06.920532
2026-02-13,600059.SH,10.15,10.14,5625,5720600,2026-02-13T09:31:06.891237
2026-02-13,002519.SZ,9.38,9.31,40378,37617900,2026-02-13T09:31:06.911820
2026-02-13,300095.SZ,10.77,10.66,1832,1961800,2026-02-13T09:31:06.914830
2026-02-13,001277.SZ,41.53,41.52,257,1068800,2026-02-13T09:31:06.908805
2026-02-13,300978.SZ,12.51,12.48,1701,2120400,2026-02-13T09:31:06.920532
2026-02-13,600645.SH,25.45,25.45,488,1245000,2026-02-13T09:31:06.892754
2026-02-13,600405.SH,5.41,5.41,3257,1753800,2026-02-13T09:31:06.892754
2026-02-13,688701.SH,10.34,10.35,1116,1151700,2026-02-13T09:31:06.904884
2026-02-13,000802.SZ,4.76,4.8,11293,5370200,2026-02-13T09:31:06.907282
2026-02-13,300253.SZ,11.37,11.4,43809,49693600,2026-02-13T09:31:06.916335
2026-02-13,605180.SH,16.39,16.28,817,1330600,2026-02-13T09:31:06.900298
2026-02-13,300224.SZ,17.72,17.9,10480,18529500,2026-02-13T09:31:06.914830
2026-02-13,688677.SH,47.37,48,641,3050800,2026-02-13T09:31:06.904884
2026-02-13,002405.SZ,10.54,10.52,17393,18293400,2026-02-13T09:31:06.911820
2026-02-13,300015.SZ,10.62,10.61,15456,16375700,2026-02-13T09:31:06.914830
2026-02-13,603628.SH,14.55,14.49,2037,2948500,2026-02-13T09:31:06.898793
2026-02-13,002598.SZ,10.06,10.05,999,1002800,2026-02-13T09:31:06.911820
2026-02-13,300702.SZ,25.46,25.43,1024,2625000,2026-02-13T09:31:06.919015
2026-02-13,000729.SZ,12.38,12.47,7976,9933400,2026-02-13T09:31:06.907282
2026-02-13,301283.SZ,48.74,48.98,655,3190000,2026-02-13T09:31:06.921807
2026-02-13,002928.SZ,11.2,11.18,8222,9277500,2026-02-13T09:31:06.913325
2026-02-13,600800.SH,4.32,4.35,3919,1695100,2026-02-13T09:31:06.894273
2026-02-13,002956.SZ,28.68,28.56,547,1561000,2026-02-13T09:31:06.913325
2026-02-13,603200.SH,80.16,80.22,811,6496000,2026-02-13T09:31:06.897285
2026-02-13,002191.SZ,3.98,3.96,3554,1407900,2026-02-13T09:31:06.910313
2026-02-13,603267.SH,57.26,57.38,1145,6520900,2026-02-13T09:31:06.897285
2026-02-13,000062.SZ,24.42,24.43,2451,5980100,2026-02-13T09:31:06.905405
2026-02-13,605088.SH,36.79,36.87,535,1963500,2026-02-13T09:31:06.900298
2026-02-13,002199.SZ,7.76,7.76,226,175100,2026-02-13T09:31:06.910313
2026-02-13,002663.SZ,2.12,2.11,2707,573400,2026-02-13T09:31:06.911820
2026-02-13,600066.SH,32.27,32.21,2398,7715700,2026-02-13T09:31:06.891237
2026-02-13,002144.SZ,15.34,15.29,1450,2215600,2026-02-13T09:31:06.910313
2026-02-13,603667.SH,86.76,86.34,7593,65118500,2026-02-13T09:31:06.898793
2026-02-13,300288.SZ,14.74,14.73,1680,2470500,2026-02-13T09:31:06.916335
2026-02-13,002605.SZ,26.8,26.98,2004,5362000,2026-02-13T09:31:06.911820
2026-02-13,300394.SZ,319.81,330,15114,488307400,2026-02-13T09:31:06.917482
2026-02-13,603501.SH,116.38,117.05,2513,29273500,2026-02-13T09:31:06.898793
2026-02-13,601188.SH,3.58,3.58,6016,2159300,2026-02-13T09:31:06.895780
2026-02-13,601377.SH,6.93,6.92,15440,10683600,2026-02-13T09:31:06.895780
2026-02-13,688698.SH,87.01,90.2,2594,22768400,2026-02-13T09:31:06.904884
2026-02-13,001238.SZ,53.03,53.07,257,1354300,2026-02-13T09:31:06.908805
2026-02-13,300696.SZ,32.99,32.6,3875,12776300,2026-02-13T09:31:06.919015
2026-02-13,601777.SH,10.48,10.35,19628,20825000,2026-02-13T09:31:06.895780
2026-02-13,301479.SZ,87.62,87.85,68,595500,2026-02-13T09:31:06.923334
2026-02-13,300664.SZ,5.64,5.63,1505,848200,2026-02-13T09:31:06.917482
2026-02-13,300711.SZ,28.18,28.04,1524,4281200,2026-02-13T09:31:06.919015
2026-02-13,001212.SZ,52.43,52.67,937,4932800,2026-02-13T09:31:06.908805
2026-02-13,301551.SZ,37.47,37.6,2661,9956800,2026-02-13T09:31:06.923334
2026-02-13,300806.SZ,52.64,52.53,3836,20174000,2026-02-13T09:31:06.919015
2026-02-13,605189.SH,15.52,15.53,696,1083300,2026-02-13T09:31:06.900298
2026-02-13,002555.SZ,25.71,26.08,16300,42038900,2026-02-13T09:31:06.911820
2026-02-13,601611.SH,15.41,15.51,8238,12699200,2026-02-13T09:31:06.895780
2026-02-13,000589.SZ,5.08,5.08,9134,4640500,2026-02-13T09:31:06.907282
2026-02-13,002402.SZ,36.08,35.93,5902,21246600,2026-02-13T09:31:06.911820
2026-02-13,002125.SZ,13.76,13.83,4215,5781900,2026-02-13T09:31:06.910313
2026-02-13,603356.SH,17.76,17.71,1191,2113200,2026-02-13T09:31:06.897285
2026-02-13,600807.SH,3.32,3.29,5981,1973100,2026-02-13T09:31:06.894273
2026-02-13,601916.SH,2.97,2.96,9416,2789100,2026-02-13T09:31:06.895780
2026-02-13,300953.SZ,179.86,181,893,16026900,2026-02-13T09:31:06.920532
2026-02-13,603082.SH,38.5,38.87,556,2137100,2026-02-13T09:31:06.897285
2026-02-13,002201.SZ,13.14,13.2,17160,22516500,2026-02-13T09:31:06.910313
2026-02-13,301578.SZ,36.68,36.68,200,736500,2026-02-13T09:31:06.923334
2026-02-13,000670.SZ,8.53,8.46,13046,11025300,2026-02-13T09:31:06.907282
2026-02-13,600228.SH,5.91,6.06,3837,2272800,2026-02-13T09:31:06.891237
2026-02-13,600363.SH,66.02,66.49,2249,14823200,2026-02-13T09:31:06.891237
2026-02-13,300691.SZ,17.75,17.52,5106,9058200,2026-02-13T09:31:06.919015
2026-02-13,605080.SH,25.9,25.77,236,610900,2026-02-13T09:31:06.900298
2026-02-13,603107.SH,15.4,15.38,309,475500,2026-02-13T09:31:06.897285
2026-02-13,000915.SZ,32,31.96,389,1246600,2026-02-13T09:31:06.907282
2026-02-13,300120.SZ,8.57,8.52,2235,1904700,2026-02-13T09:31:06.914830
2026-02-13,300063.SZ,14.85,14.94,51643,75964300,2026-02-13T09:31:06.914830
2026-02-13,301025.SZ,13.22,13.3,34136,44765700,2026-02-13T09:31:06.920532
2026-02-13,300351.SZ,18.32,18.42,8701,15886900,2026-02-13T09:31:06.916970
2026-02-13,003041.SZ,61.96,63.94,2310,14427200,2026-02-13T09:31:06.914830
2026-02-13,300676.SZ,49.45,49.35,1114,5514600,2026-02-13T09:31:06.919015
2026-02-13,600493.SH,8.14,8.11,2011,1636400,2026-02-13T09:31:06.892754
2026-02-13,300677.SZ,39.52,40.08,2355,9375400,2026-02-13T09:31:06.919015
2026-02-13,000923.SZ,23.63,23.95,18177,43102700,2026-02-13T09:31:06.907282
2026-02-13,600671.SH,20.08,20.11,597,1197400,2026-02-13T09:31:06.892754
2026-02-13,603190.SH,27.32,27.2,237,646300,2026-02-13T09:31:06.897285
2026-02-13,603990.SH,15.08,15.04,1304,1958400,2026-02-13T09:31:06.900298
2026-02-13,688275.SH,82.14,82.99,662,5432600,2026-02-13T09:31:06.901830
2026-02-13,603789.SH,5.61,5.7,1624,910300,2026-02-13T09:31:06.898793
2026-02-13,301193.SZ,24.79,25.13,1972,4895700,2026-02-13T09:31:06.921807
2026-02-13,300720.SZ,31.99,32.23,783,2512600,2026-02-13T09:31:06.919015
2026-02-13,301170.SZ,30.44,30.55,335,1019900,2026-02-13T09:31:06.920532
2026-02-13,000539.SZ,4.850000000000001,4.91,15488,7564700,2026-02-13T09:31:06.906279
2026-02-13,000020.SZ,15.03,15.08,1028,1543100,2026-02-13T09:31:06.905405
2026-02-13,300692.SZ,8.69,8.66,2352,2039800,2026-02-13T09:31:06.919015
2026-02-13,002452.SZ,10.27,10.4,6064,6254000,2026-02-13T09:31:06.911820
2026-02-13,000893.SZ,55.49,56.59,3007,16776400,2026-02-13T09:31:06.907282
2026-02-13,605567.SH,11.76,11.64,3692,4336500,2026-02-13T09:31:06.900298
2026-02-13,603222.SH,8.9,8.94,2580,2311200,2026-02-13T09:31:06.897285
2026-02-13,002890.SZ,17.11,17.14,344,588600,2026-02-13T09:31:06.913325
2026-02-13,300360.SZ,17.63,17.65,3472,6121700,2026-02-13T09:31:06.916970
2026-02-13,688248.SH,50.97,51.42,665,3401600,2026-02-13T09:31:06.901830
2026-02-13,688523.SH,58.25,58.26,966,5606200,2026-02-13T09:31:06.903348
2026-02-13,301517.SZ,64.28,63.87,977,6257900,2026-02-13T09:31:06.923334
2026-02-13,002328.SZ,7.12,7.1,4983,3528900,2026-02-13T09:31:06.910313
2026-02-13,300249.SZ,18.03,17.77,135824,239952900,2026-02-13T09:31:06.916335
2026-02-13,300319.SZ,12.74,12.73,6970,8854600,2026-02-13T09:31:06.916970
2026-02-13,600824.SH,4.48,4.46,4298,1923700,2026-02-13T09:31:06.894273
2026-02-13,300211.SZ,9.05,9.02,1048,950800,2026-02-13T09:31:06.914830
2026-02-13,301600.SZ,124.75,125.2,121,1509900,2026-02-13T09:31:06.923334
2026-02-13,688150.SH,31.07,30.91,6084,18984400,2026-02-13T09:31:06.901830
2026-02-13,600523.SH,15.39,15.32,758,1162400,2026-02-13T09:31:06.892754
2026-02-13,002310.SZ,2.33,2.31,14635,3410200,2026-02-13T09:31:06.910313
2026-02-13,002153.SZ,12.71,12.72,8508,10809900,2026-02-13T09:31:06.910313
2026-02-13,605009.SH,30.73,30.71,170,523600,2026-02-13T09:31:06.900298
2026-02-13,002768.SZ,51.96,51.55,1044,5382100,2026-02-13T09:31:06.913325
2026-02-13,000665.SZ,5.62,5.65,6674,3739700,2026-02-13T09:31:06.907282
2026-02-13,000949.SZ,7.01,7.16,15143,10669100,2026-02-13T09:31:06.908805
2026-02-13,300423.SZ,9.32,9.34,5548,5153900,2026-02-13T09:31:06.917482
2026-02-13,688292.SH,34.55,32,12051,41308900,2026-02-13T09:31:06.901830
2026-02-13,301148.SZ,51.31,51.5,271,1391800,2026-02-13T09:31:06.920532
2026-02-13,000158.SZ,20.25,20.16,6707,13543300,2026-02-13T09:31:06.905928
2026-02-13,000985.SZ,20.85,20.91,626,1302800,2026-02-13T09:31:06.908805
